review_id,date,user,rating,comment,clean_comment
a137fc7c-5e93-4758-85d1-f432277ebd7f,2025-08-21T02:16:11Z,Brent Santos,5,Very fast and professional. Highly recommended!,fast professional highly recommended
93f2bbb6-63a1-437b-8dde-6b4b317630d6,2025-02-12T18:16:11Z,Michael Jones,5,"The best laundry service in town, without a doubt.",best town without doubt
15f27f4a-8782-481e-b98a-ae3a9be09dbc,2024-10-14T00:16:11Z,Christian Vega,3,"Took a little longer than I expected, but the result was fine.",took little longer expected result fine
63b57d21-c154-4c3d-8725-9bce0545ade0,2025-05-17T09:16:11Z,Kelly Levine,5,Very fast and professional. Highly recommended!,fast professional highly recommended
85cda96e-e213-408b-ab70-d02c71259f42,2024-09-04T08:16:11Z,Melinda Madden,4,Excellent service! My clothes came back perfect.,excellent came back perfect
2e2b6607-ee94-4fab-af95-a9ed5b18e0e5,2024-10-02T22:16:11Z,Jessica David,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
f2de0b42-374d-49f5-bff2-f212a48755e1,2024-04-08T22:16:11Z,Angelica Martinez,4,Excellent service! My clothes came back perfect.,excellent came back perfect
deb4468d-341e-469c-af41-06b31f88cbc0,2023-11-21T01:16:11Z,Nicholas Clark,1,They damaged my favorite jacket. Unacceptable!,damaged favorite jacket unacceptable
a218c93e-6e26-4399-ba5b-e734f7d96168,2025-06-11T21:16:11Z,Christopher Carlson,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
ae6666ad-6bfb-4bd4-9372-200f959e1942,2025-08-04T03:16:11Z,Charles Underwood,5,Excellent service! My clothes came back perfect.,excellent came back perfect
eb580b52-19d0-44d9-afa5-662ce8397122,2024-08-15T18:16:11Z,Nancy Rogers,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
9faec83e-ec18-46a9-91a0-ad581070a246,2025-04-15T01:16:11Z,Walter Mccoy,3,It works.,works
be533013-7df9-4907-b777-9a2d92e91033,2025-08-28T19:16:11Z,Victoria Hughes,1,They damaged my favorite jacket. Unacceptable!,damaged favorite jacket unacceptable
c02a2ae5-509c-4754-a6a5-e592ba767876,2024-12-28T16:16:11Z,Timothy Wilson,3,The quality is average. Nothing special to report.,quality average nothing special report
2a78109f-6099-4f85-9d26-04c5f627151a,2024-07-29T01:16:11Z,Kellie Bowers,3,It works.,works
bc527dac-6615-479b-8143-d8dc6dce4ced,2024-09-24T12:16:11Z,Christopher Baker,1,Poor customer service. The attendant was rude.,poor customer attendant rude
1ec4d89e-7c28-4f29-a3a1-3a8fbf414bc1,2024-12-19T08:16:11Z,Tara Hernandez,5,"The best laundry service in town, without a doubt.",best town without doubt
a31c64c6-8f64-403d-9c78-dab35fb0e552,2024-07-01T22:16:11Z,Hector Stephens,4,Very fast and professional. Highly recommended!,fast professional highly recommended
73e76bbe-3281-4993-b973-9b0cfb89ea94,2025-07-09T04:16:11Z,Sheena Parker,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
602e92e0-3d4a-45c2-b35a-117dc5d41898,2025-05-11T20:16:11Z,Jamie Thompson,5,Very fast and professional. Highly recommended!,fast professional highly recommended
098c5fca-581c-42df-a001-41b497e93c88,2025-01-08T08:16:11Z,Amanda Walker,5,Excellent service! My clothes came back perfect.,excellent came back perfect
09973c4d-eb2f-432a-b907-d09c1a8299c0,2025-02-13T01:16:11Z,Jonathan Anderson,2,Overpriced and the quality is subpar. I will not be returning.,overpriced quality subpar returning
1701701b-5f16-45a9-8f17-dfc8d2978156,2024-04-14T00:16:11Z,Jane Bell,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
28cd054c-17fd-4865-b4fa-fb0ee843b46a,2024-05-16T22:16:11Z,Brian Allen,5,Very fast and professional. Highly recommended!,fast professional highly recommended
eef02f7e-d985-4435-908d-0615d5475091,2024-09-23T10:16:11Z,Kristina Saunders,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
9902dbc5-f860-49f2-86b4-086ab2bfb25c,2025-07-21T20:16:11Z,Denise Lee,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
4cbd0e29-1e4c-4b93-8f4e-ab1781ba80e7,2025-03-01T09:16:11Z,Grace Scott,4,Excellent service! My clothes came back perfect.,excellent came back perfect
230e493a-aa28-4de1-be83-55fad42b0eb1,2025-05-09T10:16:11Z,Sarah Gates,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
38ce7fe7-18cd-4ac7-89ff-591fec1de8db,2024-02-13T06:16:11Z,Kimberly Deleon,2,Overpriced and the quality is subpar. I will not be returning.,overpriced quality subpar returning
7ffbcecf-84e1-4cff-a27c-feb927c99e58,2025-01-02T16:16:11Z,Lauren Anderson,5,Excellent service! My clothes came back perfect.,excellent came back perfect
bb4f78da-6b41-4444-9a54-abf64165f4b8,2024-06-23T09:16:11Z,Amanda Lozano,2,My clothes came back with a strange smell. Very disappointed.,came back strange smell disappointed
fe851f5a-e2d7-4fbc-bc5c-d33c25550fb6,2025-03-11T17:16:11Z,Frank Rodriguez,5,"The best laundry service in town, without a doubt.",best town without doubt
bd576c12-1388-4fc1-a9c1-062ecb1bc562,2024-02-06T05:16:11Z,David Santos,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
f2926f45-0b9e-430a-a8fc-c8d968fc5632,2024-02-19T08:16:11Z,Jessica Smith,2,Took way too long to get my clothes back. Very slow service.,took way long get back slow
651996ac-85df-4398-9afb-ac3c17193797,2024-04-10T18:16:11Z,Jerry Garcia,4,"The best laundry service in town, without a doubt.",best town without doubt
8c712a74-9bad-49f5-ac84-5741a0fc7ae3,2025-02-07T11:16:11Z,Brian Wilson,4,Excellent service! My clothes came back perfect.,excellent came back perfect
0257cca2-3993-40f7-a5f4-8d44aa93a2f8,2023-12-10T15:16:11Z,John Cooper,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
0c4d30c8-16ad-42a7-8060-46b8963767b0,2024-03-19T12:16:11Z,Emily Rodriguez,3,"The service was okay, did the job.",okay job
5e928772-ea85-477a-9a63-ceec282edad3,2024-02-14T00:16:11Z,Chelsea Frost,3,"The service was okay, did the job.",okay job
7386f0f1-54bd-465e-95fe-be6711b22796,2024-11-04T08:16:11Z,Allison Cox,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
1290db0a-82d2-47d0-9e31-6653858d28e7,2024-12-29T10:16:11Z,Stephanie Pope,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
871d47d8-655f-47c8-b97c-d15738e36a79,2023-12-06T05:16:11Z,Shari Kramer,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
1ee3c57d-2330-45aa-8b6e-ee76bcf89b0d,2025-06-06T17:16:11Z,Kathleen Murphy,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
5af9f800-cd88-4859-85a7-97d451131862,2025-04-15T02:16:11Z,Kelly Kramer,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
c6200066-afa2-4b13-a8db-a0ecfbb3dd14,2023-10-19T15:16:11Z,Larry Hill,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
76686f90-c5f0-4ca1-8a4f-a34bd2808619,2025-04-06T14:16:11Z,Tony Wilkins,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
2fde86bf-46ba-49f6-b5df-0a06605ad5fc,2025-07-05T10:16:11Z,Jasmine Smith,3,It works.,works
b6cfb56f-7200-4da9-aa0d-80a3e2a1e4b8,2024-08-03T22:16:11Z,Ernest Willis,5,"The best laundry service in town, without a doubt.",best town without doubt
72ea7b9f-e62a-4947-b1e4-6c2681950891,2025-02-14T12:16:11Z,Madison Webster,1,They damaged my favorite jacket. Unacceptable!,damaged favorite jacket unacceptable
051a79a9-c949-463c-9965-098cbeb02a8d,2025-01-20T19:16:11Z,Nicole Baker,3,It works.,works
119e3c07-8797-46c3-b196-51f8f1afb950,2025-06-22T21:16:11Z,Christine Beard,4,Very fast and professional. Highly recommended!,fast professional highly recommended
1515c28f-ee72-4b75-aca3-baf816407f4e,2023-11-19T00:16:11Z,Darren Torres,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
b793cdbb-dc86-4099-b86f-6326a9ab06b4,2023-10-12T14:16:11Z,Darrell Mann,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
6b7da943-d588-4f65-96bf-96b18c4ca81e,2024-05-01T10:16:11Z,Julia Summers,2,Overpriced and the quality is subpar. I will not be returning.,overpriced quality subpar returning
75a2feae-e84f-4737-b058-26c4272ad8f8,2025-08-05T03:16:11Z,Dawn Johnson,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
0a32f7d2-f3ec-4dc6-99ca-2ee794b1add4,2024-05-08T00:16:11Z,Amy Woodard,1,Poor customer service. The attendant was rude.,poor customer attendant rude
e6e162bd-b270-499b-8cdf-44c9a5000e1a,2024-07-02T05:16:11Z,Aaron Brown,5,"The best laundry service in town, without a doubt.",best town without doubt
ce5a1d9f-9e77-4ff6-9766-7ecd95deea64,2025-07-02T02:16:11Z,Michael Horton,3,"Took a little longer than I expected, but the result was fine.",took little longer expected result fine
67898547-36e1-421a-87f6-b96addcaceb7,2024-07-10T23:16:11Z,Charles Adams,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
934ee9aa-8589-4e79-a369-06854a595490,2024-05-16T17:16:11Z,Tasha Ingram,1,My clothes came back with a strange smell. Very disappointed.,came back strange smell disappointed
be4c96a9-69f8-4a19-87c8-059953d9fe42,2024-04-04T14:16:11Z,Jennifer Stevens,3,"Took a little longer than I expected, but the result was fine.",took little longer expected result fine
a8034869-3d21-4f43-9367-86cfce7494c6,2025-06-11T17:16:11Z,Leslie Spence,5,Excellent service! My clothes came back perfect.,excellent came back perfect
58c24dd6-2d4f-4c6e-95f2-5fca1da816ca,2024-03-24T21:16:11Z,Felicia Rhodes,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
d1dda442-0f93-4173-ad84-e7f3f4d64af6,2023-09-30T20:16:11Z,Robert Burgess,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
786a8c47-5dc1-4fda-9ced-a399904cb816,2024-04-22T13:16:11Z,Crystal Liu,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
c46ab433-460a-49fa-ba56-6c53a992fea5,2024-11-15T13:16:11Z,Todd Alexander,4,Very fast and professional. Highly recommended!,fast professional highly recommended
92831182-e568-41a0-b806-70a9f68ed963,2024-09-12T14:16:11Z,Ryan Porter,3,The quality is average. Nothing special to report.,quality average nothing special report
a7d5849b-a79e-4f1d-ad55-afb4e579102f,2025-01-30T22:16:11Z,Krystal White,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
421cd04c-64f4-40be-a392-d1f77310c044,2024-03-30T05:16:11Z,Amanda Figueroa DDS,3,"The service was okay, did the job.",okay job
cac4a1a9-bbf9-4e13-bd99-cac7d0e73dc7,2024-07-15T20:16:11Z,Ronald Estes,4,"The best laundry service in town, without a doubt.",best town without doubt
78c51d22-928a-41f7-8d77-277eb55967d8,2025-07-26T05:16:11Z,Victoria Sanchez,4,Very fast and professional. Highly recommended!,fast professional highly recommended
00e1be61-3246-4ba7-975d-2f042ee89cf8,2025-02-04T16:16:11Z,David Hernandez,4,Excellent service! My clothes came back perfect.,excellent came back perfect
4cfd58d9-99ac-4aaf-80eb-917836da5604,2025-07-26T20:16:11Z,Karen Fletcher,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
d8aeccea-edd1-4e5f-997f-e95fce596891,2024-09-30T09:16:11Z,Courtney Moore,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
43fc7a15-29a4-4ff5-a044-3d4e608bc0ce,2023-11-22T08:16:11Z,Tiffany White,3,"Took a little longer than I expected, but the result was fine.",took little longer expected result fine
aca54a3a-2b34-4f3d-bcc9-38edb9d22cc3,2025-09-26T05:16:11Z,Ruben Phillips DVM,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
edaa7fa3-a4cb-4262-8c72-7e904626eb06,2025-06-06T06:16:11Z,Garrett Martin,4,Excellent service! My clothes came back perfect.,excellent came back perfect
833fc363-f450-481a-95c9-3a3a53a3fe1c,2023-12-16T17:16:11Z,Mr. Andrew Ward,3,"Took a little longer than I expected, but the result was fine.",took little longer expected result fine
cd81fc54-91d6-4560-a8bd-988cc052ef18,2025-04-07T22:16:11Z,Richard Cohen,5,Very fast and professional. Highly recommended!,fast professional highly recommended
155272ce-620e-46c8-80bd-349a13bf6cb6,2025-08-26T11:16:11Z,Courtney Peters,4,Excellent service! My clothes came back perfect.,excellent came back perfect
b32163fa-68c9-49ed-9928-f757cf8eb6c9,2023-10-23T13:16:11Z,Patrick Richardson,3,"It's decent, but a bit expensive for what it is.",decent bit expensive
9f54d8e8-8668-4fb8-91f2-9dbaec2c4e61,2023-11-19T21:16:11Z,Alison Steele,3,"The service was okay, did the job.",okay job
a734b06b-5326-45cd-9fd7-4361ab077224,2024-12-28T16:16:11Z,Tiffany Hartman,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
8b9d61f7-f8e3-47ec-8fcd-f0a71dd8de73,2024-01-15T13:16:11Z,Daniel Smith,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
e6bbdaba-f843-411a-a844-1730118c563e,2024-08-26T10:16:11Z,Tracey Hodge,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
1cd57953-c63c-43f8-83c6-fc4c7dd1f58e,2024-03-29T06:16:11Z,Terry White,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
41eaca73-d0fb-43c2-9246-11fadc86fdd3,2024-04-19T20:16:11Z,Andrew King,4,"The best laundry service in town, without a doubt.",best town without doubt
b57fdc57-d9ef-4c9d-9d37-13cc8e57b5df,2023-12-19T08:16:11Z,Billy Guerrero,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
aacf3254-818c-4f5a-a23a-5b24b3229b18,2025-09-14T18:16:11Z,Joshua Hernandez MD,5,Very fast and professional. Highly recommended!,fast professional highly recommended
5c866455-61b4-469f-8d67-d3baf123a5da,2025-05-12T12:16:11Z,Breanna Palmer,5,Very fast and professional. Highly recommended!,fast professional highly recommended
f1c5804b-fea6-4266-a777-7ee036621d92,2025-05-09T17:16:11Z,Shannon Smith,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
c9a551cf-c70b-4039-9825-54eee486eaa8,2025-09-26T17:16:11Z,Kristin Rose,5,Very fast and professional. Highly recommended!,fast professional highly recommended
6148561a-171d-459e-8b5f-4f1b4baa23a1,2025-06-26T22:16:11Z,Kristin Lozano,5,Very fast and professional. Highly recommended!,fast professional highly recommended
279d6c86-2c4f-4c9f-a6b6-4a713a5882ea,2024-07-24T05:16:11Z,Debbie Gonzalez,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
4b4043e4-139e-4a35-9a27-ff28173df9ed,2024-07-14T17:16:11Z,Oscar Gonzales,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
16007f5d-d64e-47f6-810c-ed21c4a7a192,2025-07-12T02:16:11Z,Katherine Reyes,4,Excellent service! My clothes came back perfect.,excellent came back perfect
52cb1185-013e-40f0-8332-afa0d5ff53b2,2025-06-08T05:16:11Z,Sally Mccall,4,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
e4b124d3-65fa-4964-bc64-44cc29402319,2025-03-31T09:16:11Z,Cristina Gardner,5,Very fast and professional. Highly recommended!,fast professional highly recommended
68ca2591-31b2-498a-ba3f-46ecd434cc89,2024-12-23T02:16:11Z,Calvin Jensen,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
a62ab2fc-8e64-40d4-8337-f232f866189f,2024-01-14T09:16:11Z,Courtney Johnson,3,The quality is average. Nothing special to report.,quality average nothing special report
1b7234aa-4e8c-4134-84f6-1e0e7f6eb2e1,2025-01-01T21:16:11Z,Erin White,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
39917406-ea72-48f8-8fe0-0bc17978db85,2024-04-06T09:16:11Z,Cory Bullock,4,Very fast and professional. Highly recommended!,fast professional highly recommended
b0af7631-b262-4d51-be5f-6906f761489a,2024-04-15T10:16:11Z,Cynthia Casey,4,Very fast and professional. Highly recommended!,fast professional highly recommended
b0a5ad46-a14e-41d2-94e2-acbd78d3e226,2024-04-05T17:16:11Z,Patrick Thomas,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
5fd00867-7fc4-4cb5-8d59-a7273735a77e,2025-01-21T13:16:11Z,Jeremy Sharp,3,It works.,works
217d2a52-fadf-4a40-84c6-8bd35d526b3c,2025-01-29T08:16:11Z,Eric Gutierrez,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
f6442e34-6996-4987-a574-d6c2fb6d36b6,2024-05-13T15:16:11Z,Kathryn Waller,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
0c469213-6dee-433e-8361-cba1f6d68494,2024-08-26T13:16:11Z,John King,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
6e580676-cd68-4ca1-a2db-d1c9381eb5b3,2024-03-27T08:16:11Z,Samantha Lee,3,"Took a little longer than I expected, but the result was fine.",took little longer expected result fine
7d6de602-ccf1-41ba-a12c-4d05b6e0ab3a,2025-08-23T07:16:11Z,Hailey Boyd,4,"The best laundry service in town, without a doubt.",best town without doubt
39595c1a-10f3-434d-baf4-6e4b5099711f,2024-10-23T16:16:11Z,Seth Wright,5,"The best laundry service in town, without a doubt.",best town without doubt
46661283-0125-4fe0-8bd8-6d65acfac678,2025-09-14T01:16:11Z,Matthew Walter,4,"The best laundry service in town, without a doubt.",best town without doubt
c0a936b0-027c-47b8-8528-c3700b8fe252,2025-03-15T07:16:11Z,Frances Powell,2,Terrible experience. They lost one of my shirts and denied it.,terrible experience lost one shirts denied
e04bd74d-2e42-4cd8-a060-4e9dc3daf164,2023-12-11T21:16:11Z,Manuel Montgomery,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
ddce2008-002c-4a58-a9ea-939183e15be4,2025-09-01T18:16:11Z,Megan Villegas,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
5eee6adb-ebaa-45be-bba6-c8e90d2ab974,2024-07-09T00:16:11Z,Christina Dillon,4,Excellent service! My clothes came back perfect.,excellent came back perfect
45ca26ce-3575-401e-9557-0b6124871be7,2025-03-25T13:16:11Z,Melanie Fernandez,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
f69e115d-d409-400a-9e37-75615719a21f,2025-06-12T19:16:11Z,Sara Turner,4,"The best laundry service in town, without a doubt.",best town without doubt
266bed7b-c129-46fd-ab8c-697c339df0bb,2024-07-26T17:16:11Z,Tabitha Frazier,5,Excellent service! My clothes came back perfect.,excellent came back perfect
e93ae890-443e-4482-bde5-7d40669cb8a8,2024-03-05T01:16:11Z,Brian Johnson,4,Excellent service! My clothes came back perfect.,excellent came back perfect
27713494-5e3e-44bd-8739-78ca6cc65661,2023-10-26T16:16:11Z,John Johnson Jr.,3,"The service was okay, did the job.",okay job
a6613513-b948-4c5f-a698-e0ddcd8f516e,2025-03-24T12:16:11Z,Kayla Long,1,They damaged my favorite jacket. Unacceptable!,damaged favorite jacket unacceptable
b7111a84-867f-4c36-a89e-7afc0236d93e,2025-06-20T06:16:11Z,Jacqueline Williams,4,"The best laundry service in town, without a doubt.",best town without doubt
1946f72f-8c68-4843-84a9-6a690811bdc4,2025-09-26T07:16:11Z,Marie Clark,3,"The service was okay, did the job.",okay job
0f082d21-e862-4e97-aac3-521878306ece,2023-10-02T16:16:11Z,Jack Cox,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
e79a421c-e5ff-4aa2-b4ec-d4a2773121db,2025-02-23T14:16:11Z,Pamela Jackson,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
b8e0dae4-42c9-4809-961d-ff3260d1c9bb,2024-03-31T20:16:11Z,Danielle Lara,3,"The service was okay, did the job.",okay job
a84f0ef0-d51f-4c82-8464-7cc286e628b7,2023-10-17T04:16:11Z,Andrew Ewing,3,"Took a little longer than I expected, but the result was fine.",took little longer expected result fine
479a0932-876d-41a9-b03f-92874badb2a5,2025-02-28T10:16:11Z,Donna Fitzgerald,3,"The service was okay, did the job.",okay job
16c19984-8d78-4446-856a-7334afcf0e06,2024-07-15T09:16:11Z,Nicole Smith,4,Excellent service! My clothes came back perfect.,excellent came back perfect
f4e4168f-12e6-48ea-96fa-280e5553c6ea,2024-04-07T01:16:11Z,Emma Andrade,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
bed4d14d-2e4b-43cc-b72c-422450bd9211,2024-07-10T20:16:11Z,Jennifer Wolf,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
cbb486a4-e80f-490d-92e8-e14ddb6a350a,2024-12-13T08:16:11Z,Ashley Gonzalez,4,"The best laundry service in town, without a doubt.",best town without doubt
aa3a88ce-422b-4cf7-879a-b898ee92958e,2024-02-06T01:16:11Z,Rebecca Brown,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
b489f179-8def-4f18-bcd1-06030a99d6e1,2024-06-18T22:16:11Z,Kara Estrada,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
44682845-98ae-41c0-b0f0-c1247543c07e,2024-08-27T04:16:11Z,Lauren Stephens,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
36df47e1-defc-4cf3-9776-e453af03b8a2,2024-07-11T11:16:11Z,Megan Tucker,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
b9ae9738-4835-4417-9623-c92d53898765,2024-03-15T03:16:11Z,Kevin Graham,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
61252b2f-6a92-430b-ab3b-2275a1d1d15e,2025-04-15T01:16:11Z,Rachel Hamilton,4,Excellent service! My clothes came back perfect.,excellent came back perfect
45d38dae-9918-4b4b-8887-b71532d83267,2024-05-14T10:16:11Z,Margaret Mathis,4,Excellent service! My clothes came back perfect.,excellent came back perfect
af381f3e-1a91-43e8-b775-17f18449f738,2025-07-24T18:16:11Z,Brittany Bernard,2,Overpriced and the quality is subpar. I will not be returning.,overpriced quality subpar returning
f7400345-28be-461c-99e6-c978f9ef34ee,2024-01-25T11:16:11Z,Jennifer Vang,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
0e13e513-7e6c-488a-b2bd-07a0c7365d58,2025-03-21T02:16:11Z,Jerry Taylor,1,Took way too long to get my clothes back. Very slow service.,took way long get back slow
d589ee7a-3d05-4e55-87e0-2f95495150fa,2025-07-22T21:16:11Z,Michael Santana,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
beadafaf-1ca1-41ee-9c1d-e62637dde45b,2025-07-11T15:16:11Z,Yolanda Rodriguez,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
b2bfdc77-710b-4fdb-a500-a656152847da,2023-11-20T19:16:11Z,Colin Roberts,4,Very fast and professional. Highly recommended!,fast professional highly recommended
5f47c5e1-a8e9-4c5d-9fd3-093d9ab3f522,2024-04-04T22:16:11Z,Darrell Davis,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
a4ae5b72-80b2-4b76-bcce-c6eb9848f809,2024-01-07T21:16:11Z,Erica Thompson,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
69210a98-f0dd-4958-8fbf-5eb7fce70d70,2025-01-29T04:16:11Z,Karen Chen,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
057dad1c-bbf3-4569-9e9b-ae019c8393c0,2025-02-23T21:16:11Z,Mr. Johnathan Tran Jr.,3,It works.,works
4c6020e6-ba92-41b4-8764-b0b107bb20e0,2024-09-09T07:16:11Z,Jacob King,5,Excellent service! My clothes came back perfect.,excellent came back perfect
83f92f3e-9d68-4fe7-a750-003c04812019,2024-06-17T18:16:11Z,Heather Snyder,5,Excellent service! My clothes came back perfect.,excellent came back perfect
24f9059d-147c-4152-a816-613e05aa944f,2024-10-16T00:16:11Z,Seth Swanson,4,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
65d5ee8f-5a66-44f8-bd58-4519e657440e,2024-07-24T17:16:11Z,Brian Carson,2,Overpriced and the quality is subpar. I will not be returning.,overpriced quality subpar returning
0f49346e-fe86-4ab9-ac9b-2fb898610a9a,2025-08-21T14:16:11Z,Andrea Walker,1,The clothes were still slightly damp when I picked them up.,still slightly damp picked
da88ebd3-e148-4a24-a0d5-62b1a11f124b,2023-12-14T04:16:11Z,Whitney Smith,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
aff5deb9-cd95-427e-b4fb-8dfbc2994894,2024-03-25T10:16:11Z,Darrell Mason,4,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
688d129e-4e58-413a-921c-b879d6bed0b3,2024-09-10T20:16:11Z,Alexander Greene,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
1f0894ea-6e5e-470e-b67e-8ba8caf416bb,2024-01-28T01:16:11Z,Alison Smith,5,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
99223adf-6eea-470d-9ac5-f6ada6ed031a,2024-12-16T05:16:11Z,David Ross,2,Terrible experience. They lost one of my shirts and denied it.,terrible experience lost one shirts denied
c2f5ab5a-607e-4044-8c8e-e5590d06462a,2024-10-01T21:16:11Z,Tyler Mccoy,5,Very fast and professional. Highly recommended!,fast professional highly recommended
59d1f49d-c492-44b4-9df2-13930b011943,2024-02-12T14:16:11Z,Linda Reed,4,The quality is amazing and the staff is very friendly.,quality amazing staff friendly
f4aed1b1-dddc-4c0a-9057-6c59ba59aca6,2024-07-14T08:16:11Z,Ruben Kline,3,"Took a little longer than I expected, but the result was fine.",took little longer expected result fine
ab7e2b4c-d27d-40ec-832a-3917393b9cb4,2024-05-14T08:16:11Z,Sherry Ford,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
8fde0c8c-10a9-484b-a4f2-2c8377361053,2024-12-14T01:16:11Z,Edward Smith,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
490bff84-784c-4026-9cce-080b479554b0,2024-05-06T07:16:11Z,Anthony Torres,5,"The best laundry service in town, without a doubt.",best town without doubt
96c8a36b-224d-4691-a03d-c8acb08692d2,2023-11-30T19:16:11Z,Sarah Gray,5,Super convenient and reliable. Wouldn't go anywhere else.,super convenient reliable go anywhere else
1721c1c3-b400-4026-b4bc-e81e4d673bb7,2024-01-04T18:16:11Z,Robert Roberts,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
522fc299-0dd2-4e56-ad8a-468b75789e35,2025-07-14T19:16:11Z,Danielle Brown,5,I'm a regular customer and I'm always satisfied. Great job!,regular customer always satisfied great job
34bfcf50-f1f7-4b32-864e-3e6607a82db6,2024-07-25T08:16:11Z,Amanda Wagner,5,Fantastic results. My delicate clothes were handled with care.,fantastic results delicate handled care
6b4b9eec-7718-4ec7-a3b6-7ba153247e56,2025-04-24T18:16:11Z,Kimberly Jackson,3,A standard laundry service. It meets basic expectations.,standard meets basic expectations
e2069e89-5d09-4c0f-9202-66545bdf9239,2025-08-20T03:16:11Z,Michele Hall,2,The clothes were still slightly damp when I picked them up.,still slightly damp picked
e1490eea-b844-49b1-811f-0df512a47e80,2024-05-08T03:16:11Z,Andrew Cook,3,"The service was okay, did the job.",okay job
